jobUrl,jobId,companyName,jobTitle,logoUrl,companyUrl,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp
https://www.linkedin.com/jobs/view/3455124837/,3455124837,DPV Transportation Worldwide,IT Specialist,https://media.licdn.com/dms/image/C4E0BAQFfGiliPT8zKA/company-logo_100_100/0/1612371541563?e=1684972800&v=beta&t=wAk_rq6qIiTXeZLv9xbdBVyVMwS5nBabtaj--D4eaZE,https://www.linkedin.com/company/1356298/,"Bogotá, Distrito Capital, Colombia",En remoto,Tu perfil se ajusta a este empleo,,true,false,0,https://www.linkedin.com/jobs/view/3455124837/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3474325040/,3474325040,Takeda,Product Manager,https://media.licdn.com/dms/image/C560BAQFN97sE5dibtQ/company-logo_100_100/0/1656683629143?e=1684972800&v=beta&t=5HeQsBP1zgb-b0judm1sErpHh88lk_gzO_jmVD5cIV8,https://www.linkedin.com/company/5482/,"Bogotá, Distrito Capital, Colombia",,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3474325040/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3478396424/,3478396424,Banco Davivienda,Profesional Infraestructura Cloud,https://media.licdn.com/dms/image/C510BAQFgUrtsFZfqdg/company-logo_100_100/0/1519902501533?e=1684972800&v=beta&t=fWomEKSMHOVES_Ju0OhxV8jf3An_Z6NaSmEoTJWn5Hc,https://www.linkedin.com/company/597974/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3478396424/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3474211507/,3474211507,Confidencial,Analista de investigación de mercados - Bogotá,https://media.licdn.com/dms/image/D560BAQFvJO1jmopoMg/company-logo_100_100/0/1665818699974?e=1684972800&v=beta&t=WfilqU6zUrhfLyW560cetBG5USVS5NKwVx7wTVOoaGQ,https://www.linkedin.com/company/49164372/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3474211507/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3470034781/,3470034781,Accion,"Analyst, Global Advisory Solutions - LATAM",https://media.licdn.com/dms/image/C4E0BAQESMza41zrIlQ/company-logo_100_100/0/1663095687952?e=1684972800&v=beta&t=11EJssclvq7irtusoQO1BKQAuVu9xaW4RFDnEjw70y4,https://www.linkedin.com/company/15885/,"Bogotá, Distrito Capital, Colombia",Híbrido,,,false,false,0,https://www.linkedin.com/jobs/view/3470034781/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3465544018/,3465544018,MPL,desarrollador,,https://www.linkedin.com/company/21781/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3465544018/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3473798480/,3473798480,IQVIA,Business Data Analyst,https://media.licdn.com/dms/image/C4D0BAQEiOifAvjV9vw/company-logo_100_100/0/1619640262440?e=1684972800&v=beta&t=xniwl64-spL3pRsOw4pGUCER8jhWn6FT7Xur-C68O9o,https://www.linkedin.com/company/4057/,"Bogotá, Distrito Capital, Colombia",Híbrido,Tu perfil se ajusta a este empleo,,false,false,0,https://www.linkedin.com/jobs/view/3473798480/,Data Science,Jobs,2023-02-17T01:33:20.553Z
https://www.linkedin.com/jobs/view/3485089830/,3485089830,Avant,Data Engineer,https://media.licdn.com/dms/image/C560BAQF0vMkLDrUVdg/company-logo_100_100/0/1673394359051?e=1684972800&v=beta&t=Dnz52CHve6F00EWeZmhzoVVbaO_rG0-K5W7O3kaSUYU,https://www.linkedin.com/company/3106804/,"Barranquilla, Atlántico, Colombia",,Tu perfil se ajusta a este empleo,,false,false,2,https://www.linkedin.com/jobs/view/3485089830/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3466816290/,3466816290,Turing,Empleo LaerAI | Trabajo Online,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3466816290/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3480633797/,3480633797,PRAGMA,Arquitecto de soluciones-Preventa,https://media.licdn.com/dms/image/D4E0BAQGpWkXoU6kyJA/company-logo_100_100/0/1664210141966?e=1684972800&v=beta&t=awbwmyirMw8HnYkOchCpv8MEd5yKxyi4sFEjvw1FasI,https://www.linkedin.com/company/564567/,Colombia,En remoto,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3480633797/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3469268297/,3469268297,Turing,Remote Data Wrangling / Data Science Jobs | Turing,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,2023-01-13,false,false,0,https://www.linkedin.com/jobs/view/3469268297/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3468537490/,3468537490,Lulo bank,Technical Lead,https://media.licdn.com/dms/image/C4E0BAQEHCvVOB8IPSQ/company-logo_100_100/0/1657734167019?e=1684972800&v=beta&t=4l5LsoExYuQ_DXD4wc9qkf9OBIGg2JnWhKaFBefngwg,https://www.linkedin.com/company/75726884/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3468537490/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3464962941/,3464962941,Holcim ABS,Analista de Datos Maestros Bilingüe,https://media.licdn.com/dms/image/C560BAQFrhp9rQRYZag/company-logo_100_100/0/1656682843967?e=1684972800&v=beta&t=jBGkjf_o-kbv9-qWqth5pzHF1-7I-nEAGXKYgmNi5Dc,https://www.linkedin.com/company/52198807/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3464962941/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3448345122/,3448345122,Omnicom Media Group,Trainee digital,https://media.licdn.com/dms/image/C4E0BAQGweJCvflba7w/company-logo_100_100/0/1662586324452?e=1684972800&v=beta&t=Uj-jNr--iwtL_n7Fq2x1e_NqtnkkNpQaFxziEKk8JxY,https://www.linkedin.com/company/1028487/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3448345122/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3460552986/,3460552986,NEORIS,Analista Soporte CA,https://media.licdn.com/dms/image/C560BAQFrs9_WzH_Owg/company-logo_100_100/0/1578338392909?e=1684972800&v=beta&t=bhg_0H76QFDVroZO_EuqLpVAIxGbOROG-kLmp-u0FcM,https://www.linkedin.com/company/157349/,"Providencia, Archipiélago de San Andrés, Providencia y Santa Catalina, Colombia",,Tu perfil se ajusta a este empleo,,false,false,0,https://www.linkedin.com/jobs/view/3460552986/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3457658543/,3457658543,NovoPayment,Analista Junior Incidentes Middleware,https://media.licdn.com/dms/image/C560BAQFcWYYaGLmJvg/company-logo_100_100/0/1612301368629?e=1684972800&v=beta&t=Xm_e_ZGZ3c1Cvgq-8VOmRKFLp-AkyLkFY85368UMSQ0,https://www.linkedin.com/company/743520/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3457658543/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3467735650/,3467735650,Turing,Empleo Analytics Engineer | Trabajo Online,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,2023-02-05,false,false,0,https://www.linkedin.com/jobs/view/3467735650/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3472251426/,3472251426,Banco Davivienda,Profesional IBM Integration BUS,https://media.licdn.com/dms/image/C510BAQFgUrtsFZfqdg/company-logo_100_100/0/1519902501533?e=1684972800&v=beta&t=fWomEKSMHOVES_Ju0OhxV8jf3An_Z6NaSmEoTJWn5Hc,https://www.linkedin.com/company/597974/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3472251426/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3446738825/,3446738825,Implemental Systems,Consultor de Ventas IT,https://media.licdn.com/dms/image/C4D0BAQF_4UK7atlv3Q/company-logo_100_100/0/1545238338679?e=1684972800&v=beta&t=ZTRkc6a9jXpMH-p-sEnf3Eprh1uhHsiJbQEie9Z82Bo,https://www.linkedin.com/company/1173649/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3446738825/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3470041866/,3470041866,Mercado Libre,Analista de Operaciones de Mantenimiento Fulfillment - Mercado Envíos,https://media.licdn.com/dms/image/C4E0BAQGh9F1O_wHDSA/company-logo_100_100/0/1639512920011?e=1684972800&v=beta&t=V7RMUOMdRvQBjm3dZpS3DxqbNK-Z7-8ZUuxmxhmVIC0,https://www.linkedin.com/company/14226/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3470041866/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3286636876/,3286636876,McKinsey & Company,Associate,https://media.licdn.com/dms/image/C560BAQE3R7j3w9iR-A/company-logo_100_100/0/1675257361833?e=1684972800&v=beta&t=onVl7tlQMAyKwiETu8x15Tv-5W2_3PaECyPkru_-oBw,https://www.linkedin.com/company/1371/,"Bogotá, Distrito Capital, Colombia",,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3286636876/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3469264731/,3469264731,Turing,Remote Data Scientist Jobs | Turing,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,2023-01-13,false,false,1,https://www.linkedin.com/jobs/view/3469264731/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3479440312/,3479440312,Alpina,Analista de Inocuidad,https://media.licdn.com/dms/image/C560BAQFo8Gr_i8X01A/company-logo_100_100/0/1675178463943?e=1684972800&v=beta&t=djAVwQqSe5OOUAdE8bnRwt7EF3bZ9JaX8hKkn2nYenA,https://www.linkedin.com/company/48174/,"Sopó, Cundinamarca, Colombia",Presencial,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3479440312/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3445808760/,3445808760,CONFIDENCIA,Especialista Transformación Digital,,https://www.linkedin.com/company/25220234/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3445808760/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3468726513/,3468726513,Zurich Insurance,Analista de Cartera,https://media.licdn.com/dms/image/C4E0BAQFh2PzLDr_dpw/company-logo_100_100/0/1670339903981?e=1684972800&v=beta&t=ICaQ4GBSr3eZza3kNc4yaMW33DeyT8mLfoI1EfXMHjc,https://www.linkedin.com/company/2458/,"Bogotá, Distrito Capital, Colombia",,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3468726513/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3478616409/,3478616409,Empresa Confidencial,Ingeniero DevOps,https://media.licdn.com/dms/image/C4D0BAQHvDSH7kxT3Yg/company-logo_100_100/0/1588185710534?e=1684972800&v=beta&t=UGHJHkrin-xMyhr8WIAnYcOWlS6ipjS31rifNMZQ5z4,https://www.linkedin.com/company/65390111/,Colombia,En remoto,Tu perfil se ajusta a este empleo,,true,false,15,https://www.linkedin.com/jobs/view/3478616409/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3447429845/,3447429845,Baker McKenzie Colombia,Analista Junior de Desarrollo de Negocio,https://media.licdn.com/dms/image/C4E0BAQHH7F8R2eBA4A/company-logo_100_100/0/1656690186813?e=1684972800&v=beta&t=eyO7-fLbRp4G0oS-ZwMGZxdnJWge-jrbp5p-lMvb1d0,https://www.linkedin.com/company/35591895/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3447429845/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3467813304/,3467813304,Magneto,LIDER B.A (Business Analytics) - MEDELLIN,https://media.licdn.com/dms/image/C4E0BAQE6zjWgYwmYvw/company-logo_100_100/0/1672839731230?e=1684972800&v=beta&t=1ugvDdUrbZ6Q-06U7VpwZJvROAEzI92YKNWaH_T8A8U,https://www.linkedin.com/company/33191414/,"Envigado, Antioquia, Colombia",Híbrido,,2023-02-08,false,false,20,https://www.linkedin.com/jobs/view/3467813304/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3455128369/,3455128369,DPV Transportation Worldwide,IT Specialist,https://media.licdn.com/dms/image/C4E0BAQFfGiliPT8zKA/company-logo_100_100/0/1612371541563?e=1684972800&v=beta&t=wAk_rq6qIiTXeZLv9xbdBVyVMwS5nBabtaj--D4eaZE,https://www.linkedin.com/company/1356298/,"Medellín, Antioquia, Colombia",En remoto,Tu perfil se ajusta a este empleo,,true,false,0,https://www.linkedin.com/jobs/view/3455128369/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3467033730/,3467033730,Epik,Jefe de Business Intelligence,https://media.licdn.com/dms/image/C4D0BAQGNfNTJTaE0oQ/company-logo_100_100/0/1648580679218?e=1684972800&v=beta&t=68C_Vgb5T0Gvmey2_TWRKz-NkEKhEvIT8__g6c273M8,https://www.linkedin.com/company/15077451/,"Bogotá, Distrito Capital, Colombia",Híbrido,Tu perfil se ajusta a este empleo,,true,false,0,https://www.linkedin.com/jobs/view/3467033730/,Data Science,Jobs,2023-02-17T01:33:25.407Z
https://www.linkedin.com/jobs/view/3448312395/,3448312395,Datavail,Azure Data Engineer,https://media.licdn.com/dms/image/C4D0BAQEhuP8Bw8DBnw/company-logo_100_100/0/1532119132783?e=1684972800&v=beta&t=ziz_iT9L5AvWrIzWq6vRj06AylPC4sV3d4uNcCwqMOc,https://www.linkedin.com/company/323777/,"Distrito Capital, Colombia",En remoto,En busca de personal,,false,false,20,https://www.linkedin.com/jobs/view/3448312395/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3349685731/,3349685731,Nagarro,Python Full Stack Developer,https://media.licdn.com/dms/image/C4D0BAQGakx_sW7QSjw/company-logo_100_100/0/1670311156790?e=1684972800&v=beta&t=yT3jZhlI8y1hu2KbaKGR3lFNLyBoRIhR6YFVcCWY2Xk,https://www.linkedin.com/company/11902/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3349685731/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3466133561/,3466133561,Michael Page,Ingeniero(a) Bases de Datos,https://media.licdn.com/dms/image/C4E0BAQHxlM8kPUzvVg/company-logo_100_100/0/1663662454082?e=1684972800&v=beta&t=6JaCXp3Y5qP9avo_OVfTkfssAT8Al5ODECipJNk0H2Q,https://www.linkedin.com/company/3476/,"Colombia, Huila, Colombia",Híbrido,En busca de personal,2023-01-13,false,false,4,https://www.linkedin.com/jobs/view/3466133561/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3466168362/,3466168362,NovoPayment,Product Owner,https://media.licdn.com/dms/image/C560BAQFcWYYaGLmJvg/company-logo_100_100/0/1612301368629?e=1684972800&v=beta&t=Xm_e_ZGZ3c1Cvgq-8VOmRKFLp-AkyLkFY85368UMSQ0,https://www.linkedin.com/company/743520/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3466168362/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3456695804/,3456695804,Chemonics International,RFPVRIMMA076 - Consultoría para acompañar y apoyar la gestión de la gobernanza inclusiva de la movilidad humana en la gobernación de Antioquia,https://media.licdn.com/dms/image/C560BAQFMfcG2uiz_7w/company-logo_100_100/0/1519856577223?e=1684972800&v=beta&t=Z20LZ-Sx29OHRfe1BNzNNKcba-FTNqYtr3uSYmoStVA,https://www.linkedin.com/company/7738/,"Antioquia, Colombia",En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3456695804/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3456561561/,3456561561,Perficient Latin America,Product Owner,https://media.licdn.com/dms/image/C4E0BAQHyFu-xg-BPJQ/company-logo_100_100/0/1611264218433?e=1684972800&v=beta&t=lEmdyXzgPscQy0dpgiJIXvyTyoakT2R-s6DWI7RxY2E,https://www.linkedin.com/company/75400542/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3456561561/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3456503471/,3456503471,Porvenir Pensiones y Cesantías,LÍDER SOLUCIONES T.I,https://media.licdn.com/dms/image/C4D0BAQHI5FHqBpVMuw/company-logo_100_100/0/1648135059935?e=1684972800&v=beta&t=gaZdyNmLfpu9d6j2q_ScF92dQskPuDe8f7KlfE6UnTA,https://www.linkedin.com/company/1324576/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3456503471/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3447037174/,3447037174,Atento Colombia,Analista de Compensaciones,https://media.licdn.com/dms/image/C560BAQGvYUENJ-KdSg/company-logo_100_100/0/1656685062174?e=1684972800&v=beta&t=_dM99xsYMDPE8Ww1X5ck-lvGlhzcPT8a9ESPZbPsQ5o,https://www.linkedin.com/company/33218966/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3447037174/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3467738096/,3467738096,Turing,Empleo Sr. Data Scientist | Trabajo Online,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,2023-02-05,false,false,9,https://www.linkedin.com/jobs/view/3467738096/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3483185032/,3483185032,First Point Group,Ingeniero de desarrollo Python con Kubernetes,https://media.licdn.com/dms/image/C4E0BAQFooqETuQq_JA/company-logo_100_100/0/1519856753059?e=1684972800&v=beta&t=w9L5Q4eh0tsVjGH4vWLmj0ulLd-a1iY6EOeDxNa7pwY,https://www.linkedin.com/company/62975/,Colombia,En remoto,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3483185032/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3485018152/,3485018152,Valid,Technical Consultant,https://media.licdn.com/dms/image/C4D0BAQHRVbmqjTIeyg/company-logo_100_100/0/1662490876571?e=1684972800&v=beta&t=CR4YlpNYOJqDuQJr3o70La3LC-T7_TbCSoNWR4OHocQ,https://www.linkedin.com/company/1607579/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3485018152/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3462264010/,3462264010,SoftwareONE Colombia,Analista de soporte,https://media.licdn.com/dms/image/C4D0BAQGzd5Dz0hvacw/company-logo_100_100/0/1654273050684?e=1684972800&v=beta&t=vmXl0HIl_U7V0nFmfjxtdca_Pyy84zrvway77QRCcfU,https://www.linkedin.com/company/9206139/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3462264010/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3485094231/,3485094231,Avant,Data Engineer,https://media.licdn.com/dms/image/C560BAQF0vMkLDrUVdg/company-logo_100_100/0/1673394359051?e=1684972800&v=beta&t=Dnz52CHve6F00EWeZmhzoVVbaO_rG0-K5W7O3kaSUYU,https://www.linkedin.com/company/3106804/,"Bogotá, Distrito Capital, Colombia",,Tu perfil se ajusta a este empleo,,false,false,4,https://www.linkedin.com/jobs/view/3485094231/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3406417296/,3406417296,ERM,Analista HSSEQ (Entry Level),https://media.licdn.com/dms/image/C4E0BAQGdnRIYyYFQYQ/company-logo_100_100/0/1544719573653?e=1684972800&v=beta&t=SJnhn-ZTd7xG0j-ZsH0xe6l8d-ZSVbwk3Q2aspO_UdQ,https://www.linkedin.com/company/6449/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3406417296/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3430505096/,3430505096,Pandas,Growth Data Scientist,https://media.licdn.com/dms/image/C4E0BAQEXH8iyMG8Fjw/company-logo_100_100/0/1672687858975?e=1684972800&v=beta&t=m8cJuk5qTguAxUG15fihsRRs41VVVqgh_xVJtxuLdkU,https://www.linkedin.com/company/80007688/,"Bogotá, Distrito Capital, Colombia",Híbrido,Tu perfil se ajusta a este empleo,2023-01-11,false,false,0,https://www.linkedin.com/jobs/view/3430505096/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3480824595/,3480824595,Control Risks,"Regional Intelligence Analyst, Latin America",https://media.licdn.com/dms/image/C4E0BAQEVVCs02290Ug/company-logo_100_100/0/1668602047130?e=1684972800&v=beta&t=H5unlx4jV9nAKlP7j_n6bvBDLDahoPVxcNHdYfhZASo,https://www.linkedin.com/company/163205/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3480824595/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3460554687/,3460554687,Eternit Colombiana S.A,Profesional Especificador,https://media.licdn.com/dms/image/C4E0BAQHxMcwejWIZNQ/company-logo_100_100/0/1672902955084?e=1684972800&v=beta&t=ilSpeMWytt3rZXigGOcWoYF8l5o905brvg8SIYOr818,https://www.linkedin.com/company/8415137/,"Cali, Valle del Cauca, Colombia",Presencial,,,true,false,0,https://www.linkedin.com/jobs/view/3460554687/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3462607287/,3462607287,Baker McKenzie Colombia,Analista Financiero/a,https://media.licdn.com/dms/image/C4E0BAQHH7F8R2eBA4A/company-logo_100_100/0/1656690186813?e=1684972800&v=beta&t=eyO7-fLbRp4G0oS-ZwMGZxdnJWge-jrbp5p-lMvb1d0,https://www.linkedin.com/company/35591895/,"Bogotá, Distrito Capital, Colombia",Híbrido,En busca de personal,,true,false,0,https://www.linkedin.com/jobs/view/3462607287/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3461303976/,3461303976,Kimberly-Clark,Practicante Profesional,https://media.licdn.com/dms/image/C560BAQFahtjOdf_ETQ/company-logo_100_100/0/1542208571146?e=1684972800&v=beta&t=xpIjnHbfaMR72wCE0v2UBqIo-L_xj8CRf6Zwgwby95A,https://www.linkedin.com/company/3439/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3461303976/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3481807544/,3481807544,Banco Davivienda,Profesional Riesgo de Mercado y Liquidez Banco,https://media.licdn.com/dms/image/C510BAQFgUrtsFZfqdg/company-logo_100_100/0/1519902501533?e=1684972800&v=beta&t=fWomEKSMHOVES_Ju0OhxV8jf3An_Z6NaSmEoTJWn5Hc,https://www.linkedin.com/company/597974/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3481807544/,Data Science,Jobs,2023-02-17T01:33:30.227Z
https://www.linkedin.com/jobs/view/3469263813/,3469263813,Turing,Remote Data Scientist Jobs | Turing,https://media.licdn.com/dms/image/D4D0BAQGFJMkBlTYwMA/company-logo_100_100/0/1667236443972?e=1684972800&v=beta&t=ZBoP4eKDwYKTdZ34XGX962La7TlR9hFeThf27MWHKXs,https://www.linkedin.com/company/18846814/,Colombia,En remoto,En busca de personal,2023-01-13,false,false,0,https://www.linkedin.com/jobs/view/3469263813/,Data Science,Jobs,2023-02-17T01:33:30.228Z
https://www.linkedin.com/jobs/view/3475367712/,3475367712,Cargill,Analista de Mejora Continua,https://media.licdn.com/dms/image/C560BAQEerHzsP6gtVw/company-logo_100_100/0/1568991363595?e=1684972800&v=beta&t=_uXLrJs3RzhHWu_POHCeJvYPwNBLj-xsCZiZECJcxb0,https://www.linkedin.com/company/2678/,"Cali, Valle del Cauca, Colombia",Presencial,En busca de personal,,false,false,0,https://www.linkedin.com/jobs/view/3475367712/,Data Science,Jobs,2023-02-17T01:33:30.228Z
https://www.linkedin.com/jobs/view/3482769286/,3482769286,RemoteTal,Practica de Mercadeo Digital (Remoto),https://media.licdn.com/dms/image/C4E0BAQFiLuJaGokP6w/company-logo_100_100/0/1621109517821?e=1684972800&v=beta&t=aHfYGk6kunOagfnk_ImE3TK2stnSOyihtRRS9OgD864,https://www.linkedin.com/company/77994075/,"Medellín, Antioquia, Colombia",En remoto,Tu perfil se ajusta a este empleo,,true,false,0,https://www.linkedin.com/jobs/view/3482769286/,Data Science,Jobs,2023-02-17T01:33:30.228Z
https://www.linkedin.com/jobs/view/3486619384/,3486619384,VASS LATAM,💻 Analista de Datos,https://media.licdn.com/dms/image/C4E0BAQF3bBMqndK26A/company-logo_100_100/0/1600033453757?e=1684972800&v=beta&t=TO-W5UmV6lfyrAlpLA6Ae6Zcts9PG0lTGhGb_KoxMxQ,https://www.linkedin.com/company/5067678/,"Bogotá, Distrito Capital, Colombia",Presencial,En busca de personal,2023-02-16,false,false,0,https://www.linkedin.com/jobs/view/3486619384/,Data Science,Jobs,2023-02-17T01:33:35.214Z
